AET_mm,DTR_C,FacilityName,P95_threshold_mm,PET_mm,P_mean_mm,P_total_mm,T_max_C,T_mean_C,T_min_C,VPD_kPa,deficit_mm,dewpoint_C,elevation_m,heavy_days_per_year,hot_days_per_year,lat,lon,runoff_mm,soil_moisture_mm,wetday_frac,wind_speed_ms,start_date,end_date,buffer_m,scale_m,extraction_date,climate_k
222.79638359248577,11.544525778432984,Jowaideh Primary Center,4.586627520205126,1348.5049602476608,0.6273570664450846,1164.3747366360456,24.448588780713255,18.56820814680352,12.904063002280234,14.087032997959616,1125.6606627735173,7.191387456608086,908.646288209607,18.32513162854262,30.483046077216216,31.89202766,35.92364877,1.984099064236966,68.90642369661576,0.063956822554388,2.2909247670783053,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
238.4025175644028,11.56671770687761,Jubaiha Comprehensive Center,5.6705907114914496,1317.9736533957844,0.7158302239009312,1328.580878522746,23.876531655212943,17.983766246938103,12.309813948335318,13.4555693793911,1079.578893442623,6.922041697886073,969.9404255319148,18.052859770676186,24.79555765086207,32.01071,35.89802,4.015807962529274,76.8978337236534,0.0727947967980295,2.0769295571592794,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
221.87677132536817,11.8775689310668,Jufeh Comprehensive Center,4.440396862514949,1345.412336760211,0.6150745709063643,1141.5783892823183,24.398116628082825,18.39619926329174,12.520547697015996,14.022242289524868,1123.547235343151,7.415852525846121,808.3957446808511,18.0163040961974,30.85269145419345,31.9517,35.9393,2.152125590441789,59.84954153931647,0.0659017022209234,2.3756334953234517,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
224.88531566096964,9.999435567715896,Karak Comprehensive Center,5.408044232713416,1357.592605510987,0.64796317156325,1202.6196636797883,23.265932443434085,18.266336568797616,13.266496875718191,14.522595047087547,1132.7134286710848,6.886774667174277,932.7820512820512,18.283060121285768,14.119483199972484,31.18225,35.70486,3.072828740844088,112.83104290198814,0.0709716617754952,1.7652232156492025,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
237.42903180608096,10.393231646767978,Karak Taibeh Primary Center ,4.4354080888960095,1344.3957545187052,0.5900741741698012,1095.1776711726652,23.13412801643898,17.987554899029192,12.74089636967102,14.44178226145439,1106.9807342020456,6.438956460185409,1134.5391304347827,18.416697768153185,13.184939385775865,31.1098,35.7045,3.841600112091916,131.59394703656997,0.0671280946065428,1.8834828961024577,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
215.29701874524451,12.312077915965082,Kfair Primary Center,5.135009544308176,1382.6811233312585,0.7403884102523578,1374.1608927684647,25.7458780630246,19.474187012053676,13.433800147059523,14.727910354845402,1167.372483917825,9.055564625169955,572.4115044247787,18.111335593081623,50.24376108276953,32.21658115,35.93070632,1.2478384173756658,72.62163657743655,0.0681652844463844,2.084601456189895,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
128.24043715846997,13.0514178276062,Khaldieh Comprehensive Center,2.875255372789171,1424.673952641166,0.5282819973097908,980.4914132572618,24.747527094545035,18.278419383092285,11.696109266938834,16.09591985428051,1296.3642987249548,7.1900864436714755,611.5659574468085,18.437049568965516,39.16123787715517,32.18481729,36.30729722,0.6772313296903462,7.936247723132969,0.0614583333333333,3.083839822657342,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
13.710040983606556,12.890975866609653,Khazzan Primary Center,0.000115253977851,1747.1918911007024,0.0947190788241901,175.79861282589567,27.91835004803933,21.553108494971184,15.027374181429684,19.85273711943794,1733.5054156908664,7.573848614106849,94.5701754385965,15.465596544989223,90.16968441253388,29.56239058,35.02704064,0.0295667447306791,0.0,0.0267664716748768,2.24900590999929,2019-01-01,2024-01-31,2500,5000,2026-02-11,3
216.0656429411358,11.664537113513832,Khraibet Al Souq  Comprehensive Center,4.1665181530175825,1362.8384173756656,0.6004964168564679,1114.5213451524205,24.54822562103381,18.63063050558399,12.883688507519931,14.359521339143663,1146.734384727122,7.308181457911828,868.5702127659574,18.34299993520842,31.7355238569402,31.867203,35.93484937,1.625510133499343,65.36660441308707,0.0605858067801542,2.410296856335466,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
285.64778514126266,12.245097263578272,Kufur Khal Primary Center,6.050405845236272,1302.6941053365888,0.9260846518455668,1718.8131037409348,24.06364560945894,17.656348514761092,11.818548345880656,12.916330659225672,1017.0232298569932,7.833888480096996,1005.9515418502205,18.921162618075936,26.47455437798056,32.3576,35.88312,6.876525985350541,208.21890477851412,0.0814701027146001,2.026585051386503,2019-01-01,2024-01-31,2500,5000,2026-02-11,2
310.84764164509636,11.944754532085932,Kufur Yuba Comprehensive Center,9.169061949378566,1312.5081967213116,1.5267149706681566,2833.582979841731,24.592111483596724,18.279271593115848,12.647356951510792,13.150201322979582,1001.6548748921484,8.97423108676471,568.0966386554621,17.470303620547863,31.258560146324864,32.5447,35.80446,5.630572332470521,293.9339948231234,0.0959169880520266,1.8339983982039456,2019-01-01,2024-01-31,2500,5000,2026-02-11,2
205.25314852599732,10.211326451137149,Kuthraba Primary Center,6.3114243351850385,1368.5091113769083,0.8183127718422033,1518.788479407827,25.74084002889435,20.614234023532504,15.529513577757257,14.576950678955884,1163.2525153028917,8.772873266811985,850.9866666666667,18.141010381595013,43.29383081896552,31.13372069,35.63093693,2.4896221768803204,96.4248223457398,0.0782336835873908,1.499114884926553,2019-01-01,2024-01-31,2500,5000,2026-02-11,6
201.061844789981,9.326719673671048,Leb Comprehensive Center,6.251040245842013,1378.6018433828183,0.8176173358004493,1517.4977503723194,23.520367735244147,18.865623579185748,14.19364806157312,14.85542109336523,1177.4788573840851,8.378985869624904,628.2105263157894,17.590335826503996,13.169736714009543,31.60552834,35.76378881,1.2264827974389647,75.96418771547177,0.0766543029450939,2.000539441695556,2019-01-01,2024-01-31,2500,5000,2026-02-11,6
223.9771057094403,11.738255133881156,Luaibdeh Comprehensive Center,4.76313571888825,1341.4398671565857,0.6462385402671222,1199.418723126158,24.145716158629345,18.19211102228429,12.407461024748168,13.927197569248165,1117.463538722442,7.187103448309345,832.6666666666666,18.03598598557335,27.95607515931555,31.95557703,35.92648925,2.3037026568682872,62.97427925381571,0.0669473654875148,2.2310178143836374,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
55.80527441197434,12.199483941019563,Maan Comprehansive Center,8.917909533762291e-05,1426.2527441197433,0.1555611244362333,288.72144247371125,24.400294214102843,18.40844106467998,12.200810273083263,16.477391304347826,1370.4614397719174,4.519545391641114,1102.5312500000002,16.49785861366192,27.463347462987254,30.19624,35.73405,0.2406272273699216,0.7565217391304347,0.0347872938530734,2.602547465826834,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
56.49358356205029,12.14515465089694,Maan Hospital,7.989227829900849e-05,1423.56368221942,0.1521721022093997,282.4314165331256,24.348204025319767,18.375982176679564,12.203049374422813,16.410214375788147,1367.0922780209185,4.516339683601942,1113.517391304348,16.537495392221878,26.559545286657436,30.19167,35.72904,0.2444922483495289,0.7285067873303167,0.0343218520830082,2.595755851016846,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
127.88646288209608,13.019388854476704,Mabroukeh Primary Center ,2.877500397669696,1428.5535829336388,0.5083223176575123,943.4462303048932,24.753130971924087,18.31309820371124,11.73374211744738,16.230718018469467,1300.6436394874363,7.109337993473396,596.1139240506329,18.15883166009449,39.23857898024582,32.16310327,36.2854687,0.6701982962273606,6.0970005011096,0.0604718792350549,3.1270784537137732,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
159.77194438680226,12.717408463335031,Mafraq Comprehensive Center,2.3690995687170875,1391.2350418482397,0.4437437026058068,823.5883265749092,24.265528900287197,17.799546882886588,11.548120436952171,15.178301168983884,1231.4853012381543,7.938303660749965,698.890350877193,18.48332708151462,32.4653910853612,32.3457,36.2108,0.8252057826658367,32.02752991630352,0.0577963589407827,2.8276364847912654,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
235.704989933851,11.639471425263,Mahes Primary Center,7.65334971954948,1369.653149266609,1.0892785531386997,2021.701062812088,24.012336361927495,18.01134359752911,12.37286493666448,14.087740868564854,1133.9651998849583,7.045169920016484,855.8813559322034,18.09088305353902,26.182582892610025,31.98333,35.76666,2.905665803853897,86.37604256542997,0.0862966954022988,1.6454230924756184,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
223.45577991979172,10.824553939670574,Majra Primary Center,5.848943839257366,1350.0828818687116,0.7081728828311478,1314.368891252834,23.932730634794364,18.5693881014869,13.10817669512377,14.637613452473088,1126.6464504327023,6.737382949558735,945.1410256410256,18.05992946550799,18.641853957007548,31.025,35.6825,3.1155280377119543,114.87173714205304,0.0708732610626017,1.9967790543916832,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
234.6310429019882,10.06349803692964,Manshiyeh Abu Hamour Primary Center,4.0568147578137985,1355.7290547610742,0.4972855121531385,922.9619213991408,23.249959985281063,18.225363483502775,13.186461948351427,14.640739448901291,1121.1010115102897,6.835484157048362,941.2532188841202,18.013415759125092,13.752699875045856,31.18194,35.73639,3.4253226369026857,122.9135681897454,0.0622409207630227,1.8176203876488704,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
210.2510419560989,12.418498374717686,Manshiyet Bni Hasan Comprehensive Center,5.824365157192036,1350.3252292303418,0.7351116692110644,1364.3672744444818,24.476960942126517,18.082693260440195,12.058462567408872,14.224034454015005,1140.063350930814,8.591482100012337,815.4260089686098,18.12470544454997,32.963182320965444,32.37411139,36.08191448,1.4632536815782162,71.26722700750209,0.0754744118936294,2.5466685949419423,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
224.754377397977,11.696628875830378,Marikh  Primary Center,4.551476945268347,1341.3617021276596,0.6250589872928376,1160.1094882986658,24.37166940506472,18.43695632740878,12.675040529234312,13.960837111963723,1116.5877921171957,7.260589452768361,853.5974576271188,18.271336453365738,30.09298074101247,31.93384738,35.93041853,2.2230205790024415,65.43027554935473,0.0660973037417461,2.320837540312596,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
225.2463387978142,11.335664765076618,Marj AL Hamam CC,6.850911538865832,1359.2439344262295,0.9261846947669982,1718.9988195227745,24.401784397578364,18.58570396738176,13.066119632501742,14.054928961748637,1134.0111475409835,7.253692112285488,886.4152542372881,18.18953130387931,29.8377583512931,31.9157,35.8388,2.133406193078324,72.18746812386158,0.0838625478927203,1.9347109193998968,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
229.25325767129047,10.072170763917985,Marj Primary Center,4.722079020280104,1355.3718649292418,0.5846155726502084,1085.0465190843977,23.241587810849452,18.214844843697247,13.169417046931477,14.543568726355614,1126.1272243239457,6.80406143847325,948.3304721030042,18.231681397131965,13.946870440981431,31.17670559,35.71185225,3.270351688384475,118.12911587501752,0.0671833554376657,1.7870660970747083,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
212.51092896174865,12.058034781751962,Marka Comprehensive Center,3.936747726641203,1348.844262295082,0.5685369131857888,1055.2045128289406,24.647529245245096,18.58050683805311,12.58949446349311,14.277847282139774,1136.349582973828,7.681230908974953,763.1864406779662,18.08225190704401,33.847904094827584,31.9778,35.9802,1.931118780557952,47.9179608858211,0.0640005860556563,2.5182687630364535,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
196.6590731672699,12.058034781751962,Marka Correctional Primary,4.222898472955217,1361.4759066070542,0.6034697098133368,1120.039785313046,24.647529245245096,18.58050683805311,12.58949446349311,14.609353488042014,1164.8352139663616,7.681230908974953,747.4303797468353,18.105544793299373,33.847904094827584,31.978,36.0188,1.438506848342914,37.704918032786885,0.0645432154052843,2.5182687630364535,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
214.26616078459443,12.012973968854531,Marqab Primary Center,4.042351870557627,1351.4189276254565,0.5827814340591431,1081.64232684862,24.66373867513262,18.617152036599947,12.65076470627806,14.33843510630682,1137.2094638127282,7.639712398770287,805.3813559322033,18.055710189306954,33.847904094827584,31.94414454,35.9991302,1.819099434462023,50.59331376619657,0.0643398960999849,2.5402829381706074,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
232.1599055293137,12.15147547335878,Marsa Primary Center,6.587725619138298,1376.5973881633788,0.9636239086167286,1788.4859897624035,24.9562835075924,18.73517699563523,12.804808034233568,14.431342039455402,1144.457627118644,7.918974062594506,635.8716814159293,17.44761394560929,37.37845262501826,32.14422275,35.8696747,1.8756599055293135,97.79369269241457,0.0760017898889538,1.979565446488413,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
237.9506076879593,10.393231646767978,Merwd Primary Center,2.5663206721174308,1344.9879169022047,0.4135438304009109,767.5373661632494,23.13412801643898,17.987554899029192,12.74089636967102,14.56472583380441,1107.0643018654607,6.438956460185409,1102.255319148936,18.336260595877302,13.184939385775865,31.10274055,35.72196705,3.772470322215941,131.3089315997739,0.057878455707491,1.8834828961024577,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
226.54133240320897,9.829923336311726,Mghayyer Comprehensive Center,6.4091775224563925,1360.2805022671782,0.7715763916360571,1432.0457555518306,23.77960231106511,18.857863513430303,13.949678974753365,14.55169863969306,1133.7149633763515,7.441870066623546,883.36,18.37098763068599,17.634908766278432,31.279,35.747,2.9182420648761767,108.91970701081269,0.0766186720469552,1.7429894245245574,2019-01-01,2024-01-31,2500,5000,2026-02-11,6
234.14543023992115,11.71192175628907,Mhyy Primary Center,5.877899259968376,1384.488777879406,0.9633778704594133,1788.0293314675214,24.276359105960555,18.558745837940613,12.564437349671485,15.278618166467314,1150.302399211989,6.853629810626361,991.6538461538462,18.390165279987414,22.24404257274863,30.98519243,35.85953564,2.662703159079715,113.09350594526136,0.0794708265502441,2.7805986576144335,2019-01-01,2024-01-31,2500,5000,2026-02-11,0
191.789104445558,9.43885456282517,Mlaih Comprehensive Center,6.4061338766172975,1389.883670985754,0.7772021803793427,1442.487200484965,23.417881337527604,18.714959789418344,13.979026774702447,15.051957906793614,1198.0468895411268,8.031207328006815,615.0635593220338,17.59252291635296,12.791359105603448,31.58487208,35.80631994,1.0346481494738349,69.64993915097716,0.0756004366812227,2.069103489704503,2019-01-01,2024-01-31,2500,5000,2026-02-11,6
236.19320340533312,10.661661350922907,Moaab Primary Center,4.819670892068756,1341.97502286639,0.5246833305757956,973.812263346289,23.52444758657277,18.243819838393268,12.862786235649851,14.574051924294658,1105.7979314711883,6.539121575849657,1128.6199095022628,18.030368714851264,15.343718776592794,31.03775451,35.72846029,3.581720959684795,129.4136354042074,0.0635197757880716,1.9718419297991927,2019-01-01,2024-01-31,2500,5000,2026-02-11,7
233.76267875828395,12.145997195408262,Mobes Primary Center,6.087434855927813,1372.6074642483434,0.800606497044259,1485.9256096080496,24.89185712748565,18.67330377759606,12.745859932077336,14.310149982560167,1138.800697593303,7.81914857009383,804.4285714285714,17.728698109638668,36.406175915948275,32.099059,35.88612257,2.3035228461806767,87.10701081269622,0.0750045854732208,1.9858011890304927,2019-01-01,2024-01-31,2500,5000,2026-02-11,5
154.2947316799776,12.752921947503983,Mshairfeh Comprehensive Center,1.68770878131573,1405.4024800336276,0.4720104480655784,876.0514058969726,25.294711144224163,18.96779178971305,12.541789196720195,15.460978001961609,1251.1246321984029,8.374890220216109,606.5316455696202,18.09123715185676,44.04314712160146,32.0795,36.1049,0.7908785203867171,19.553453832142353,0.0532737437371058,2.8369864822542015,2019-01-01,2024-01-31,2500,5000,2026-02-11,1
